379.989471	312.064651	0	0	-63.492770	-51.551404	440.779233	
424.493661	308.658658	0	0	-45.518497	-45.832603	385.356071	
444.766830	308.499773	0	0	-38.615876	-43.235408	363.236943	
384.178523	310.708413	0	0	-61.824297	-51.406100	436.592829	
405.242440	311.974816	0	1	-57.191913	-51.740463	442.198226	
448.852267	309.814179	0	1	-40.173589	-45.714043	386.543012	
469.460699	309.604239	0	1	-33.503051	-43.147021	364.460891	
408.611007	312.237468	0	1	-55.815189	-51.205987	438.202339	
429.799761	312.631635	0	2	-51.029390	-51.737373	443.619892	
472.969794	311.130008	0	2	-34.849625	-45.557976	387.731924	
493.351764	309.770468	0	2	-28.520970	-43.248893	365.619927	
433.197621	312.485812	0	2	-49.724214	-51.334103	439.842274	
453.863666	314.096561	0	3	-44.955826	-51.526032	445.058512	
498.117910	311.728718	0	3	-29.260954	-45.565691	388.950033	
518.218418	311.290222	0	3	-23.304829	-43.074161	366.883725	
457.774341	312.792102	0	3	-43.589920	-51.448185	441.493488	
477.815242	314.135789	0	4	-38.865826	-51.675329	446.436035	
523.040405	312.019851	0	4	-23.686967	-45.640595	390.153220	
542.170996	312.681848	0	4	-18.246086	-42.919862	368.106678	
481.931130	313.891789	0	4	-37.514951	-51.354765	443.123434	
502.185631	315.758272	0	5	-32.635729	-51.424261	447.917901	
545.456328	313.237571	0	5	-18.645796	-45.495176	391.278570	
565.640596	313.038238	0	5	-13.255179	-42.979595	369.275334	
505.648579	315.299280	0	5	-31.506517	-51.177351	444.733346	
526.291126	316.728952	0	6	-26.430833	-51.336704	449.364536	
569.604953	314.538025	0	6	-13.182298	-45.340125	392.497752	
589.417616	314.114795	0	6	-8.167071	-42.889472	370.493752	
529.263337	316.346478	0	6	-25.480698	-51.091618	446.350282	
550.269963	316.975138	0	7	-20.217171	-51.433874	450.779955	
592.950739	315.398055	0	7	-7.867662	-45.278453	393.668167	
613.257854	315.017552	0	7	-3.031557	-42.835927	371.716831	
552.521732	316.723637	0	7	-19.503019	-51.177480	447.958690	
573.548904	318.057821	0	8	-14.148527	-51.311372	452.201457	
616.663037	316.149637	0	8	-2.437016	-45.242889	394.859342	
636.591024	315.907102	0	8	2.027667	-42.781904	372.921969	
576.914201	317.935088	0	8	-13.187250	-51.054241	449.652573	
