-83.470499	-51.392282	490.943856	
-77.860848	-51.356557	493.093568	
-71.854277	-51.045162	493.420879	
-66.179848	-51.139233	495.241595	
-59.925386	-51.042088	494.981831	
-54.325618	-50.676377	496.453898	
-48.578220	-50.702343	497.769052	
-42.743002	-50.601404	498.864701	
-36.977164	-50.356024	499.742968	
-31.119364	-50.360045	500.600926	
-25.275134	-50.184044	501.702824	
-19.785940	-50.144003	503.958045	
-13.829331	-50.026200	503.517699	
-8.245253	-49.928600	505.578597	
-2.263161	-49.704038	505.582530	
3.359459	-49.619040	506.875877	
8.984683	-49.577096	508.539160	
14.707413	-49.405144	509.628037	
20.476173	-49.287523	511.270860	
26.242029	-49.266952	511.317055	
-82.080640	-45.107903	486.656606	
-76.730679	-45.066557	489.226133	
-70.585693	-44.979342	489.299448	
-65.051942	-44.860792	491.017130	
-59.406080	-44.836379	493.184232	
-53.303603	-44.519920	492.761410	
-47.577983	-44.487705	493.915064	
-41.767688	-44.515375	494.839424	
-36.041413	-44.239930	495.695723	
-30.626312	-44.264733	498.359715	
-24.826091	-44.030755	498.528984	
-18.961210	-43.983518	498.868338	
-13.430615	-43.878667	501.051834	
-7.534134	-43.855948	501.247865	
-2.015551	-43.433372	502.531353	
3.670129	-43.577904	504.429079	
9.604258	-43.340838	504.141644	
15.234869	-43.278536	504.800845	
20.853369	-42.892851	506.165069	
26.408207	-43.044876	508.385258	
-81.640361	-39.143312	485.918063	
-75.709798	-38.802287	486.274939	
-69.525509	-38.931175	486.030061	
-64.029205	-38.541488	487.679363	
-58.365151	-38.606011	489.067648	
-52.667443	-38.503310	490.303768	
-46.973696	-38.490811	491.559907	
-40.949396	-38.378917	491.379520	
-35.614749	-38.060111	493.670206	
-29.814965	-38.042054	494.025627	
-24.012966	-37.941161	494.544004	
-18.583932	-37.954578	496.991916	
-12.680694	-37.850800	496.688650	
-7.229827	-37.598183	498.945277	
-1.392219	-37.488713	498.685448	
4.221072	-37.541345	499.751679	
9.727694	-37.124358	501.479861	
15.416710	-37.183129	502.066890	
21.087968	-37.226500	503.323112	
26.677594	-36.779166	503.994109	
-80.358759	-33.062698	481.545633	
-74.351706	-32.749642	481.703286	
-68.900418	-32.797684	483.745010	
-62.855495	-32.692424	483.625239	
-57.281267	-32.613464	485.129234	
-51.695504	-32.395125	486.139566	
-46.085072	-32.431608	487.592115	
-40.414998	-32.235674	488.484107	
-34.666556	-32.205235	489.018748	
-29.024037	-32.053175	490.186942	
-23.550480	-32.078927	491.759586	
-17.824544	-31.966705	492.317497	
-12.358779	-31.909710	493.884092	
-6.520803	-31.829520	494.019457	
-1.107388	-31.484133	495.491375	
4.496082	-31.533438	497.110506	
10.314479	-31.447519	496.541125	
15.609714	-31.390312	499.774998	
21.261248	-31.238210	500.045561	
26.846117	-31.012787	501.827114	
-79.214344	-27.041965	477.941087	
-73.735640	-26.964520	479.849632	
-67.737362	-27.015104	479.778145	
-62.276994	-26.694328	481.479807	
-56.604040	-26.797579	482.634408	
-50.710548	-26.506139	482.441626	
-45.061420	-26.692802	483.535694	
-39.515436	-26.275338	484.773786	
-34.138295	-26.409132	486.714945	
-28.519379	-26.104958	487.028514	
-22.815034	-26.098298	487.925236	
-17.094431	-26.040893	488.379210	
-11.662751	-25.987744	489.905720	
-6.273305	-25.738844	491.302096	
-0.530342	-25.698696	491.915844	
5.000108	-25.620615	492.914645	
10.529211	-25.569063	494.753853	
16.043529	-25.426183	494.703605	
21.589370	-25.321879	495.760428	
27.189679	-25.171365	496.797514	
-77.866703	-21.251537	473.849089	
-72.498559	-21.095305	475.497392	
-66.579336	-21.285223	475.921676	
-61.272688	-20.821080	477.769273	
-55.622223	-20.935046	478.489442	
-50.122047	-20.634630	479.785184	
-44.461998	-20.758080	480.862433	
-39.055019	-20.418032	482.274227	
-33.376518	-20.477566	482.645734	
-27.710643	-20.451136	483.362812	
-22.092751	-20.377646	484.032426	
-16.697771	-20.318909	485.755764	
-11.106959	-20.036712	486.362995	
-5.634842	-20.039374	487.551042	
-0.233133	-19.864284	488.967454	
5.293716	-19.959854	490.397590	
10.718459	-19.669112	491.184905	
16.461782	-19.608131	490.780686	
21.755569	-19.485512	493.142175	
27.325519	-19.499951	492.952120	
-76.788040	-15.561006	470.716386	
-71.384136	-15.479732	472.024797	
-65.991994	-15.375720	473.548547	
-60.112829	-15.154744	473.500741	
-54.675747	-15.245880	475.180922	
-49.193538	-15.129649	476.350420	
-43.600220	-15.003493	476.770621	
-38.037344	-15.131732	477.931870	
-32.522824	-14.781767	478.990909	
-26.940709	-14.854052	479.539800	
-21.734901	-14.531167	481.522782	
-16.321102	-14.620798	482.823635	
-10.733472	-14.435131	483.408233	
-5.070006	-14.377243	483.446104	
0.389196	-14.433403	484.371277	
5.730558	-14.243495	485.836690	
11.226522	-14.243919	487.284471	
16.649259	-13.820486	487.338418	
22.107072	-13.948904	489.162005	
27.389921	-13.818744	490.084156	
-76.120661	-9.908978	468.147146	
-70.225236	-9.887410	468.283913	
-64.936673	-9.757396	469.880316	
-59.521192	-9.459880	471.185801	
-53.734450	-9.596286	471.263381	
-48.289628	-9.450090	472.648536	
-43.050932	-9.388113	474.361954	
-37.590417	-9.306361	475.595642	
-32.023507	-9.330632	476.287608	
-26.453274	-9.094193	476.184992	
-20.955336	-9.135124	477.349615	
-15.719289	-8.802546	479.317821	
-10.054487	-8.903783	479.109011	
-4.771575	-8.789726	480.442738	
0.611421	-8.757819	481.718039	
6.032580	-8.690323	483.179574	
11.442923	-8.535623	484.512732	
16.816327	-8.347171	484.355013	
22.218422	-8.313176	485.468078	
27.525045	-8.298717	487.774821	
-74.954894	-4.154015	464.412486	
-69.612630	-4.184585	465.884178	
-63.804878	-4.341886	466.116167	
-58.580164	-4.105959	467.981346	
-53.112158	-3.908853	468.563192	
-47.697489	-3.917940	469.741880	
-42.144879	-3.945268	470.488534	
-36.801470	-3.622820	471.811928	
-31.240596	-3.705747	472.046884	
-26.114709	-3.678208	474.606148	
-20.508268	-3.611813	474.190974	
-14.985016	-3.536918	475.017769	
-9.686468	-3.502680	476.229367	
-4.439019	-3.339033	477.881792	
0.905387	-3.155722	479.452561	
6.371193	-3.108565	480.081151	
11.841946	-3.073381	479.842311	
17.021885	-2.907274	482.170376	
22.487918	-3.081036	482.957943	
27.806730	-2.622149	482.883681	
-73.788319	1.196429	460.798033	
-68.697054	1.302607	463.438666	
-62.963203	1.202452	463.098858	
-57.461748	1.409744	463.815736	
-52.125584	1.388715	464.965691	
-46.669305	1.437676	465.565313	
-41.344165	1.469424	466.904485	
-36.007435	1.535383	468.356637	
-30.832794	1.682404	469.947889	
-25.287535	1.755777	470.071918	
-20.136569	1.866466	472.405788	
-14.545574	1.817017	471.803493	
-9.351290	2.075417	473.389126	
-3.830361	2.121650	473.841413	
1.480578	2.227597	474.587475	
6.562733	2.228487	477.599408	
11.872620	2.363744	478.192199	
17.420146	2.332524	477.765896	
22.557795	2.769791	480.348321	
27.923755	2.636109	479.549929	
-72.684787	6.472685	457.364141	
-67.579874	6.726031	459.325109	
-62.255278	6.729462	460.363609	
-56.968934	6.746528	461.713365	
-51.648272	6.747661	463.299567	
-45.901004	6.797096	462.867519	
-40.870995	7.048609	464.625404	
-35.415333	7.031833	464.888940	
-30.007391	7.019222	465.846726	
-24.899333	7.151716	468.254446	
-19.396405	7.239170	467.733426	
-14.267810	7.388998	469.803952	
-9.015384	7.305927	471.061836	
-3.478761	7.225261	470.840628	
1.715227	7.712425	472.050343	
7.011846	7.622100	472.739299	
12.301516	7.637592	473.651766	
17.637270	7.735136	474.555496	
22.889655	7.984424	475.915565	
28.055465	7.944575	476.968200	
-71.779966	11.847830	454.689517	
-66.468331	11.959877	455.598004	
-61.225718	12.054893	456.769792	
-55.991478	12.079825	458.333429	
-50.711782	12.117860	459.284797	
-45.366633	12.130001	460.059653	
-40.018471	12.146630	460.944701	
-34.552727	12.169761	461.417961	
-29.555457	12.367238	463.748192	
-24.136759	12.390338	463.824497	
-19.069237	12.528885	465.929888	
-13.597886	12.506632	465.807597	
