0	0	0.131118	
0	1	0.016466	
0	2	0.186987	
0	3	0.056726	
0	4	0.064812	
0	5	0.055307	
0	6	0.052929	
0	7	0.058172	
0	8	0.037276	
0	9	0.101762	
0	10	0.060523	
0	11	0.130849	
0	12	0.067937	
0	13	0.070378	
0	14	0.049433	
0	15	0.006695	
0	16	0.100721	
0	17	0.192212	
0	18	0.078731	
0	19	0.011161	
1	0	0.044110	
1	1	0.114096	
1	2	0.035378	
1	3	0.010049	
1	4	0.039923	
1	5	0.055876	
1	6	0.027477	
1	7	0.054255	
1	8	0.014877	
1	9	0.017977	
1	10	0.014074	
1	11	0.106169	
1	12	0.231602	
1	13	0.000618	
1	14	0.143900	
1	15	0.034322	
1	16	0.055564	
1	17	0.000348	
1	18	0.054127	
1	19	0.096890	
2	0	0.057814	
2	1	0.113763	
2	2	0.090101	
2	3	0.067368	
2	4	0.086776	
2	5	0.067355	
2	6	0.059111	
2	7	0.112528	
2	8	0.020376	
2	9	0.031249	
2	10	0.142413	
2	11	0.036337	
2	12	0.046037	
2	13	0.056490	
2	14	0.048272	
2	15	0.005317	
2	16	0.036740	
2	17	0.098849	
2	18	0.188335	
2	19	0.044173	
3	0	0.116196	
3	1	0.164789	
3	2	0.021068	
3	3	0.102625	
3	4	0.055095	
3	5	0.020882	
3	6	0.019465	
3	7	0.088777	
3	8	0.041536	
3	9	0.057773	
3	10	0.020829	
3	11	0.029615	
3	12	0.081543	
3	13	0.059874	
3	14	0.031570	
3	15	0.048143	
3	16	0.072093	
3	17	0.016322	
3	18	0.112487	
3	19	0.116480	
4	0	0.108378	
4	1	0.059139	
4	2	0.081154	
4	3	0.072927	
4	4	0.131908	
4	5	0.051737	
4	6	0.005485	
4	7	0.006754	
4	8	0.073470	
4	9	0.125609	
4	10	0.054918	
4	11	0.069818	
4	12	0.030317	
4	13	0.086872	
4	14	0.075442	
4	15	0.247852	
4	16	0.082917	
4	17	0.022463	
4	18	0.072660	
4	19	0.113574	
5	0	0.193024	
5	1	0.028117	
5	2	0.058665	
5	3	0.039096	
