407.765846	327.189307	0	0	-63.131043	-60.381760	490.671658	
412.207937	402.827963	1	0	-61.815900	-38.537725	490.394548	
416.863736	480.342300	2	0	-60.797994	-16.273444	493.014921	
422.785986	563.096008	3	0	-59.058255	7.712335	492.808045	
425.412344	640.910070	4	0	-58.382000	30.303539	493.517762	
428.021594	722.058178	5	0	-57.658048	53.881384	493.795220	
470.041307	203.220392	6	0	-45.472652	-96.763517	493.814768	
473.925797	277.578233	7	0	-44.603567	-75.610032	496.683256	
480.711332	359.554501	8	0	-42.626723	-51.672854	496.714848	
486.736661	438.510095	9	0	-40.862103	-28.608372	496.633054	
490.798858	514.582341	10	0	-39.780143	-6.410970	497.922182	
495.842617	594.434629	11	0	-38.364906	16.993888	498.700252	
499.627526	673.868984	12	0	-37.245012	40.274069	498.549897	
500.987119	751.136284	13	0	-36.946711	63.094599	499.900569	
540.453034	236.578608	14	0	-25.388667	-88.255194	500.491728	
546.401184	317.706414	15	0	-23.664592	-64.447549	501.010284	
552.696544	396.686519	16	0	-21.877961	-41.305609	502.524516	
556.059572	469.680965	17	0	-20.911515	-19.762259	503.154762	
560.281341	546.565132	18	0	-19.683844	2.986691	503.666493	
565.932538	626.652906	19	0	-17.955947	26.621329	502.098217	
568.484070	701.943592	20	0	-17.274909	49.051895	504.183214	
571.902052	782.688957	21	0	-16.268922	73.016804	504.375550	
608.748060	203.642152	22	0	-5.344530	-98.546036	503.548795	
610.635816	277.397548	23	0	-4.805530	-77.018486	505.582568	
615.614387	354.663382	24	0	-3.330083	-54.097812	506.035807	
619.997732	430.034713	25	0	-2.028583	-31.692701	506.370008	
623.428340	503.851067	26	0	-1.012227	-9.753176	508.368337	
628.000294	579.493756	27	0	0.352742	12.850274	508.089170	
632.336654	655.762906	28	0	1.646542	35.628955	507.995532	
636.346512	732.489911	29	0	2.852730	58.747402	509.736436	
640.534502	812.753462	30	0	4.108066	82.833107	509.917409	
673.852189	239.221134	31	0	14.038215	-88.817165	508.156166	
677.347588	313.635285	32	0	15.123924	-66.770516	509.586030	
681.406146	388.666730	33	0	16.384585	-44.413394	511.017377	
685.032463	462.822408	34	0	17.512241	-22.181535	512.164254	
689.343084	537.549576	35	0	18.804750	0.322029	512.049025	
693.742275	611.725092	36	0	20.136392	22.664143	512.266684	
697.588752	686.348364	37	0	21.361348	45.284314	513.893193	
701.335354	762.300773	38	0	22.561934	68.445620	515.485942	
708.466681	845.729649	39	0	24.649986	93.462937	514.002543	
737.598351	272.236879	40	0	33.434661	-79.836246	513.844283	
742.246252	351.012018	41	0	34.857569	-56.068133	514.141043	
744.568692	420.062300	42	0	35.730382	-35.363507	516.620288	
748.287553	493.277354	43	0	36.904383	-13.139621	517.258638	
752.971646	567.988230	44	0	38.354567	9.589669	517.624087	
756.168353	639.286917	45	0	39.512597	31.437822	520.073974	
761.835526	715.635567	46	0	41.206429	54.735265	519.603377	
766.343652	791.569828	47	0	42.703947	78.157227	521.087980	
800.792796	306.917421	48	0	53.160381	-70.220616	520.233912	
804.685441	383.006957	49	0	54.230974	-46.843011	519.096181	
807.281133	453.687947	50	0	55.326229	-25.409314	521.962688	
811.550018	526.490554	51	0	56.553651	-3.061406	521.213116	
816.784333	600.434419	52	0	58.061277	19.567817	520.363450	
819.592193	670.529958	53	0	59.344801	41.310673	524.119862	
825.631163	746.878364	54	0	61.221331	64.857731	524.269320	
831.817719	824.731831	55	0	63.361000	89.187208	526.217821	
862.824186	339.304432	56	0	72.821951	-60.905093	525.334146	
865.633650	412.440100	57	0	73.629951	-38.283769	524.914328	
868.973421	484.411851	58	0	74.896393	-16.121309	526.578836	
873.576213	557.275294	59	0	76.291574	6.436236	526.382742	
879.036044	631.452363	60	0	77.937503	29.378474	526.098427	
883.008191	701.472813	61	0	79.667698	51.362531	529.439611	
889.882732	778.394867	62	0	81.935450	75.428135	530.280750	
923.998210	369.440715	63	0	92.633198	-52.122694	530.693005	
926.903279	442.709770	64	0	93.596146	-29.277883	531.018756	
930.883343	514.541926	65	0	94.854888	-6.850976	531.115988	
934.770618	585.526956	66	0	96.468106	15.380610	533.330507	
939.840596	657.720421	67	0	-nan(ind)	-nan(ind)	-nan(ind)	
944.828659	728.793223	68	0	-nan(ind)	-nan(ind)	-nan(ind)	
